NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio
9382064479278505,1,1,65,M,RS005,Z03.8,93.91,3,4,0,1268552,2024-09-11,2025-07-02,manual,1200000,1.0571266666666668
9805505503767813,1,1,1,M,RS001,J00,93.9,3,2,0,4997939,2025-01-21,2025-07-02,manual,500000,9.995878
5140763451989040,1,1,47,M,RS008,E11,99.10,1,4,1,8890600,2025-05-12,2025-07-02,manual,2500000,3.55624
9159608998724050,1,1,63,F,RS008,N39.0,57.94,2,2,2,4893641,2025-04-08,2025-07-02,auto,2200000,2.2243822727272726
1326094931090363,1,0,11,M,RS008,K29.7,45.16,1,2,2,7553380,2025-06-21,2025-07-02,manual,1700000,4.443164705882353
2768842318988658,0,1,23,F,RS010,R50.9,99.19,3,4,0,9191672,2025-06-21,2025-07-02,manual,1000000,9.191672
6413845228306411,0,1,1,F,RS007,R50.9,99.19,2,4,0,8487955,2025-05-22,2025-07-02,manual,1000000,8.487955
7196613456778908,1,1,18,F,RS003,Z03.8,93.91,2,3,0,7635959,2024-09-10,2025-07-02,auto,1200000,6.363299166666667
7681562024027711,0,0,90,F,RS009,N39.0,57.98,2,4,3,7251715,2025-04-30,2025-07-02,auto,2200000,3.296234090909091
4689131088468362,0,1,63,M,RS006,K21.0,45.16,1,3,1,490850,2024-12-11,2025-07-02,auto,1400000,0.35060714285714284
6663496472719317,1,0,75,F,RS008,N39.0,57.94,1,2,1,3485758,2024-10-28,2025-07-02,manual,2200000,1.5844354545454546
7593630920755779,1,1,5,F,RS008,R50.9,99.19,2,2,0,7624306,2025-01-16,2025-07-02,auto,1000000,7.624306
8822472690099623,1,1,30,F,RS008,Z00.0,93.99,3,4,0,3443842,2025-01-18,2025-07-02,manual,700000,4.919774285714285
2377252093917046,0,1,3,F,RS006,H25.9,13.5,3,4,0,9598883,2024-01-27,2025-07-02,manual,7500000,1.2798510666666667
6084293758120625,1,1,77,F,RS004,J00,93.9,1,4,1,4227755,2024-02-05,2025-07-02,manual,500000,8.45551
9572252825974371,0,1,49,F,RS008,M54.5,93.39,1,3,0,9675128,2025-05-19,2025-07-03,auto,1800000,5.375071111111111
3529840699660624,1,0,65,M,RS010,N39.0,57.94,2,2,2,8257993,2024-02-20,2025-07-03,manual,2200000,3.7536331818181816
4282157632154773,1,1,79,F,RS006,A09,45.23,3,1,1,1777853,2024-05-24,2025-07-03,manual,1300000,1.3675792307692307
7017125485426760,0,1,55,F,RS005,Z03.8,93.91,2,2,0,8889942,2024-12-24,2025-07-03,auto,1200000,7.408285
6468396150861957,0,1,22,M,RS006,O80,72.0,2,2,2,2225166,2025-06-04,2025-07-03,manual,3500000,0.6357617142857143
7579017205455543,1,0,17,F,RS007,K29.7,45.16,3,1,0,5851518,2024-06-28,2025-07-03,manual,1700000,3.442069411764706
0995702283263215,1,1,31,M,RS005,Z00.0,93.99,1,1,2,708691,2024-07-31,2025-07-03,auto,700000,1.0124157142857142
1326094931090363,1,0,11,M,RS008,K29.7,45.16,2,1,2,7014528,2025-03-28,2025-07-03,auto,1700000,4.126192941176471
2514661796539039,0,0,28,M,RS007,N39.0,57.98,1,4,4,4831999,2024-06-21,2025-07-03,manual,2200000,2.1963631818181817
2854662884970022,1,0,32,F,RS007,I25.1,36.15,1,1,2,2435053,2024-06-22,2025-07-03,auto,5000000,0.4870106
7546063553438211,1,1,50,M,RS001,J18.9,96.04,3,2,0,5994584,2025-04-01,2025-07-03,auto,4200000,1.4272819047619048
1529754249124832,0,1,27,M,RS009,O80,72.0,2,3,1,9642680,2024-07-24,2025-07-03,manual,3500000,2.7550514285714285
4989988882592368,1,0,7,F,RS002,Z34.0,73.0,1,4,2,4838478,2025-01-08,2025-07-03,auto,800000,6.0480975
3079714227567589,0,1,1,M,RS007,Z00.0,93.99,2,4,0,5184891,2025-04-05,2025-07-03,auto,700000,7.406987142857143
9494277282128680,0,1,46,F,RS006,Z00.0,93.99,1,2,0,5287058,2025-05-26,2025-07-03,auto,700000,7.55294
7801096351077466,0,1,24,F,RS005,H25.9,13.4,3,2,0,8274934,2024-09-02,2025-07-03,auto,7500000,1.1033245333333332
3291394196471995,1,1,25,M,RS004,R50.9,99.19,1,4,0,4393156,2025-04-08,2025-07-03,auto,1000000,4.393156
7897075692906406,1,1,62,F,RS006,R50.9,99.19,3,1,0,1006287,2024-02-06,2025-07-03,manual,1000000,1.006287
1106762168572706,1,1,75,M,RS010,J18.9,96.04,3,4,1,8708714,2024-12-13,2025-07-03,manual,4200000,2.0735033333333335
7886179660491873,0,0,54,F,RS005,N39.0,57.98,2,1,0,2377476,2025-06-14,2025-07-03,auto,2200000,1.080670909090909
9393180743617865,1,0,82,M,RS008,E66.9,99.28,1,2,1,8849317,2024-02-03,2025-07-03,auto,1000000,8.849317
2066691137652819,1,1,16,M,RS003,K21.0,45.16,3,4,2,9224686,2024-09-10,2025-07-03,manual,1400000,6.589061428571428
6431099747463069,1,1,21,M,RS004,I25.1,99.24,1,4,4,9662785,2025-05-19,2025-07-03,manual,5000000,1.932557
8231782736277653,1,1,5,M,RS007,N39.0,57.94,3,4,0,5454907,2024-02-20,2025-07-04,manual,2200000,2.4795031818181816
8018956407690134,1,0,4,F,RS010,Z03.8,93.91,3,3,0,1495929,2025-06-19,2025-07-04,auto,1200000,1.2466075
7708695437550438,1,1,33,M,RS004,J45.9,93.96,1,3,1,3234046,2025-02-11,2025-07-04,manual,2300000,1.4061069565217392
8675668065807341,0,1,25,M,RS008,K21.0,45.16,1,3,3,5793106,2025-05-30,2025-07-04,manual,1400000,4.137932857142857
1813792019977577,1,1,8,M,RS010,E66.9,99.28,1,4,3,1082719,2025-05-05,2025-07-04,auto,1000000,1.082719
0470504238383863,1,1,13,M,RS005,M54.5,93.39,2,3,0,2855216,2024-04-03,2025-07-04,manual,1800000,1.5862311111111111
2441630707957154,1,1,26,M,RS001,O80,72.0,1,4,2,7661424,2024-01-31,2025-07-04,auto,3500000,2.1889782857142857
0747479228763775,1,1,55,F,RS008,J45.9,93.96,2,2,1,4964813,2024-07-19,2025-07-04,auto,2300000,2.158614347826087
6204342316341708,1,0,66,F,RS003,M54.5,93.39,3,2,1,6288682,2025-06-12,2025-07-04,manual,1800000,3.4937122222222223
1492954314402453,1,1,54,M,RS006,I10,99.04,1,1,3,3785640,2024-09-10,2025-07-04,auto,2000000,1.89282
6447468153898644,0,1,27,M,RS002,K21.0,45.16,1,1,0,8420994,2024-08-14,2025-07-04,auto,1400000,6.014995714285714
4581014690311437,0,0,88,F,RS008,M54.5,93.39,3,1,0,5437585,2024-03-19,2025-07-04,manual,1800000,3.0208805555555553
3441134935642077,1,1,59,F,RS004,J18.9,93.94,2,1,1,877008,2024-11-28,2025-07-04,manual,4200000,0.20881142857142856
8246790209015526,0,1,18,M,RS007,Z00.0,93.99,3,4,0,5111121,2024-11-30,2025-07-04,manual,700000,7.301601428571429
8983578276346563,1,1,59,F,RS007,Z03.8,93.91,2,1,1,6413847,2024-11-14,2025-07-04,auto,1200000,5.3448725
9864465826280716,1,1,50,M,RS010,I10,99.04,1,4,3,9135365,2025-03-22,2025-07-04,auto,2000000,4.5676825
5765147635522208,1,0,18,F,RS010,O80,72.0,3,3,3,6594971,2024-05-09,2025-07-04,auto,3500000,1.8842774285714285
3330804687169543,0,1,50,M,RS002,E11,99.10,1,4,1,2225293,2025-06-02,2025-07-04,auto,2500000,0.8901172
0507761649408367,0,1,3,M,RS008,K29.7,45.16,1,1,2,5027802,2024-07-17,2025-07-04,manual,1700000,2.957530588235294
7221577534889569,1,1,19,M,RS003,H25.9,13.5,3,1,0,2397520,2024-07-03,2025-07-05,manual,7500000,0.31966933333333336
6359534663487435,1,0,76,F,RS001,J45.9,93.96,3,4,0,3228529,2025-01-11,2025-07-05,manual,2300000,1.4037082608695652
6834967941500665,1,0,18,M,RS007,K29.7,45.16,1,1,0,1951724,2025-06-09,2025-07-05,auto,1700000,1.1480729411764705
2058288071391914,1,1,40,M,RS007,R50.9,99.19,3,4,0,5588258,2024-10-17,2025-07-05,manual,1000000,5.588258
4570723345505603,1,1,41,F,RS002,J18.9,96.04,1,1,1,1401518,2024-11-08,2025-07-05,auto,4200000,0.3336947619047619
4705770077656530,0,1,45,F,RS003,K21.0,45.16,1,1,2,4508634,2024-07-10,2025-07-05,manual,1400000,3.220452857142857
2513636250050664,1,1,8,M,RS009,J18.9,96.04,1,1,0,1165510,2025-05-08,2025-07-05,auto,4200000,0.27750238095238094
7417378451318095,0,1,56,M,RS003,J45.9,93.96,1,3,0,2979441,2025-05-13,2025-07-05,auto,2300000,1.2954091304347826
3678197704238312,1,1,13,M,RS010,K21.0,45.16,3,3,0,8739848,2024-12-07,2025-07-05,manual,1400000,6.242748571428572
3342177724510006,1,1,13,F,RS007,O80,72.0,3,4,3,8152913,2024-09-04,2025-07-05,manual,3500000,2.3294037142857142
3076636346937053,1,0,3,M,RS009,M54.5,93.39,1,3,1,6232554,2024-01-26,2025-07-05,manual,1800000,3.46253
2768842318988658,0,1,23,F,RS010,R50.9,99.19,3,1,0,5358868,2025-02-18,2025-07-05,auto,1000000,5.358868
8661097260376336,1,0,16,F,RS003,J18.9,96.04,3,4,0,5034449,2024-10-22,2025-07-05,manual,4200000,1.1986783333333333
4581348501650664,0,0,19,F,RS005,E11,99.10,2,2,1,9733051,2025-01-31,2025-07-05,manual,2500000,3.8932204
1222554135379550,1,1,41,M,RS002,M54.5,93.39,1,2,0,9142641,2025-06-20,2025-07-05,manual,1800000,5.079245
0285322132812752,1,1,27,F,RS005,J00,93.9,1,4,0,5941944,2024-03-29,2025-07-05,manual,500000,11.883888
4659131653908156,1,0,58,F,RS004,M54.5,93.39,3,2,0,9907031,2025-04-07,2025-07-05,manual,1800000,5.503906111111111
8399802278259272,1,1,85,F,RS009,N39.0,57.94,2,3,2,6182515,2024-07-10,2025-07-07,manual,2200000,2.810234090909091
9557635511730605,1,1,15,F,RS008,J18.9,96.04,3,1,0,1839995,2025-01-30,2025-07-07,manual,4200000,0.43809404761904763
0315619825446469,1,1,23,F,RS001,I25.1,36.15,1,3,3,5389066,2024-11-05,2025-07-07,auto,5000000,1.0778132
9734406236726499,1,0,64,M,RS002,J18.9,96.04,3,2,0,8195481,2024-09-14,2025-07-07,manual,4200000,1.951305
1445145803833441,1,1,56,M,RS010,N39.0,57.98,2,2,1,2148882,2025-02-25,2025-07-07,auto,2200000,0.9767645454545455
9270727056704384,1,1,76,M,RS006,Z03.8,93.91,2,3,0,8918186,2024-11-11,2025-07-07,auto,1200000,7.431821666666667
7683924049915803,1,0,46,F,RS008,I25.1,99.24,3,4,5,8251033,2025-06-21,2025-07-07,manual,5000000,1.6502066
4215995736979502,1,1,80,M,RS007,J18.9,93.94,3,4,0,9184629,2024-04-23,2025-07-07,manual,4200000,2.1868164285714284
6857860143558473,1,0,8,F,RS008,K21.0,45.16,1,3,0,6783545,2025-02-12,2025-07-07,manual,1400000,4.845389285714286
8113811072458469,0,1,44,M,RS002,Z00.0,93.99,2,2,1,3721037,2025-02-11,2025-07-07,manual,700000,5.315767142857143
4536346179659780,1,1,47,F,RS004,Z34.0,73.0,3,1,2,2351957,2025-04-14,2025-07-07,auto,800000,2.93994625
6276042149114715,1,1,3,F,RS003,N39.0,57.94,2,3,1,8411717,2025-05-07,2025-07-07,manual,2200000,3.823507727272727
4110746312800349,1,1,72,M,RS009,Z34.0,73.0,2,2,2,406592,2025-04-24,2025-07-07,manual,800000,0.50824
6022652431743594,1,1,81,M,RS005,H25.9,13.1,3,4,0,8532071,2025-05-12,2025-07-07,auto,7500000,1.1376094666666667
9369774358721116,1,0,80,F,RS004,N39.0,57.94,2,2,0,2128425,2025-05-20,2025-07-07,manual,2200000,0.9674659090909091
2744218297522063,1,1,27,F,RS003,I25.1,99.24,1,2,2,5644460,2024-10-22,2025-07-07,manual,5000000,1.128892
5945562047567614,0,1,90,F,RS007,H25.9,13.5,3,1,0,8589729,2024-10-26,2025-07-07,auto,7500000,1.1452972
7011948972527272,1,1,72,M,RS003,J18.9,93.94,1,3,0,9533586,2024-12-02,2025-07-07,manual,4200000,2.2699014285714285
8706521065904296,1,1,57,M,RS008,M54.5,93.39,1,4,0,6753439,2024-08-31,2025-07-07,manual,1800000,3.7519105555555554
8673881653325308,0,1,25,F,RS008,J00,93.9,1,4,0,885666,2024-10-29,2025-07-07,manual,500000,1.771332
7456509477882515,1,1,48,F,RS009,E11,99.10,2,4,1,1537469,2024-02-23,2025-07-08,auto,2500000,0.6149876
8692248918710825,1,1,46,F,RS005,N39.0,57.94,3,2,0,7426017,2025-05-17,2025-07-08,auto,2200000,3.3754622727272725
3879706923493545,1,1,84,M,RS006,O80,72.0,2,1,2,3085417,2025-06-02,2025-07-08,auto,3500000,0.8815477142857143
6870740317422122,1,1,58,M,RS001,I25.1,36.15,3,3,2,5049774,2025-01-29,2025-07-08,auto,5000000,1.0099548
9382308773967750,1,1,58,M,RS010,J18.9,93.94,3,3,0,1100315,2025-04-14,2025-07-08,manual,4200000,0.2619797619047619
5652778936888672,1,0,79,M,RS004,Z34.0,73.0,3,3,3,1282493,2025-03-12,2025-07-08,manual,800000,1.60311625
1250458991857109,1,0,67,F,RS009,J45.9,93.96,3,4,0,3860854,2025-01-10,2025-07-08,auto,2300000,1.6786321739130434
5057408363979261,1,1,14,F,RS010,O80,72.0,1,2,1,9534811,2025-03-24,2025-07-08,auto,3500000,2.724231714285714
0656666842337095,1,1,88,M,RS005,H25.9,13.4,3,2,0,3042587,2024-07-10,2025-07-08,auto,7500000,0.4056782666666667
2854662884970022,1,0,32,F,RS007,I25.1,99.24,2,1,3,4060693,2024-10-10,2025-07-08,auto,5000000,0.8121386
1385241344555728,0,1,73,F,RS005,Z03.8,93.91,2,4,0,3018951,2024-12-04,2025-07-08,auto,1200000,2.5157925
8893465789209452,0,1,9,F,RS009,Z34.0,73.0,1,3,2,5798640,2025-05-31,2025-07-08,manual,800000,7.2483
3617481897877767,0,1,1,M,RS005,I25.1,36.15,1,2,3,6971873,2024-12-13,2025-07-08,auto,5000000,1.3943746
8323820778376259,1,1,48,M,RS005,O80,72.0,3,2,2,7077336,2025-05-03,2025-07-08,manual,3500000,2.022096
1710127384618966,1,0,38,M,RS007,A09,45.23,3,3,1,8323086,2024-06-26,2025-07-08,manual,1300000,6.402373846153846
4070916106914059,1,1,8,F,RS001,R10.4,45.23,2,4,0,7064309,2025-06-03,2025-07-08,manual,1200000,5.886924166666667
6298405903376682,1,1,80,M,RS007,N39.0,57.98,3,1,0,7328228,2025-01-27,2025-07-08,manual,2200000,3.3310127272727272
2326733573230621,0,0,84,F,RS001,K29.7,45.16,2,3,0,1354580,2025-06-27,2025-07-08,auto,1700000,0.7968117647058823
1501479587674742,1,1,8,M,RS009,H25.9,13.4,2,4,0,6140085,2025-05-30,2025-07-08,manual,7500000,0.818678
4281208182104094,1,1,47,F,RS003,R10.4,45.23,1,3,0,6529870,2025-05-13,2025-07-08,auto,1200000,5.441558333333333
6227300849406605,0,1,52,F,RS002,Z03.8,93.91,1,1,0,6462992,2025-02-18,2025-07-08,auto,1200000,5.3858266666666665
1815559531523603,1,1,57,F,RS006,E11,99.10,2,2,2,4101553,2024-10-09,2025-07-08,manual,2500000,1.6406212
8641806193344137,1,0,33,M,RS007,J00,93.9,1,2,0,1452508,2025-02-21,2025-07-08,auto,500000,2.905016
0696230795231362,1,1,62,M,RS003,E11,99.10,3,2,1,5883010,2024-12-11,2025-07-08,auto,2500000,2.353204
4180101645269836,0,1,16,F,RS008,Z00.0,93.99,2,4,0,836272,2025-03-01,2025-07-08,manual,700000,1.1946742857142858
8202054422518066,1,1,14,F,RS008,J00,93.9,2,3,0,2147792,2025-05-20,2025-07-09,manual,500000,4.295584
7768280343339046,1,0,85,F,RS006,O80,72.0,1,2,2,8214332,2024-12-27,2025-07-09,auto,3500000,2.346952
8747432799530596,1,1,5,F,RS002,Z03.8,93.91,3,4,1,6837848,2024-06-24,2025-07-09,auto,1200000,5.698206666666667
3853110597860758,1,1,25,M,RS006,M54.5,93.39,3,4,0,8260648,2024-03-28,2025-07-09,manual,1800000,4.589248888888889
5124039520614457,1,1,39,F,RS005,O80,72.0,1,3,2,4622786,2025-06-25,2025-07-09,auto,3500000,1.320796
2514661796539039,0,0,28,M,RS007,N39.0,57.98,1,3,2,2443804,2025-06-19,2025-07-09,manual,2200000,1.11082
8528622624108403,1,1,6,F,RS010,Z00.0,93.99,3,1,1,6653139,2024-01-20,2025-07-09,auto,700000,9.504484285714286
5418188134217819,1,1,36,F,RS005,H25.9,13.5,2,2,0,4762493,2025-03-28,2025-07-09,manual,7500000,0.6349990666666666
6821489080645111,1,1,14,F,RS001,M54.5,93.39,1,3,0,3320334,2025-05-31,2025-07-09,auto,1800000,1.84463
5535235619078856,1,1,72,F,RS001,K21.0,45.16,2,1,1,6617800,2024-10-29,2025-07-09,manual,1400000,4.727
6582997103923122,1,1,9,M,RS009,H25.9,13.4,1,4,0,8662151,2025-05-09,2025-07-09,auto,7500000,1.1549534666666668
9744640172958390,1,0,62,M,RS010,R10.4,87.09,3,4,0,5115922,2024-03-29,2025-07-09,manual,1200000,4.263268333333333
9729815643709629,1,1,53,F,RS002,K21.0,45.16,2,2,1,2971094,2025-05-17,2025-07-09,manual,1400000,2.12221
5519825488340102,1,1,46,F,RS007,E11,99.10,3,3,1,4429720,2025-06-09,2025-07-09,manual,2500000,1.771888
6276042149114715,1,1,3,F,RS003,N39.0,57.98,1,4,0,481944,2024-04-25,2025-07-09,manual,2200000,0.21906545454545454
8231782736277653,1,1,5,M,RS007,N39.0,57.94,1,4,4,4068368,2024-08-19,2025-07-09,auto,2200000,1.849258181818182
3092374663510852,1,1,77,F,RS008,A09,45.23,2,1,0,9701039,2024-11-18,2025-07-09,manual,1300000,7.462337692307693
4252525526263830,0,1,53,F,RS005,A09,45.23,2,2,0,2553229,2025-01-04,2025-07-09,manual,1300000,1.9640223076923078
8255770207505376,0,1,42,F,RS007,E11,99.10,2,3,3,2026107,2024-10-09,2025-07-09,auto,2500000,0.8104428
5500057006681866,1,1,84,F,RS001,Z34.0,73.0,3,1,2,5192226,2024-10-24,2025-07-09,manual,800000,6.4902825
5552238132440421,0,0,16,M,RS006,J45.9,93.96,3,1,0,6786956,2024-10-01,2025-07-09,manual,2300000,2.9508504347826086
7654642196308417,1,1,60,F,RS002,E11,99.10,3,1,0,5209683,2025-01-18,2025-07-09,manual,2500000,2.0838732
8221205651521330,0,1,59,F,RS001,M54.5,93.39,3,2,1,7885985,2024-11-23,2025-07-10,auto,1800000,4.381102777777778
3067399049433130,1,1,27,M,RS005,M54.5,93.39,1,1,0,1669128,2025-05-24,2025-07-10,auto,1800000,0.9272933333333333
5780077446410753,1,1,67,M,RS002,J00,93.9,2,3,0,4698998,2025-01-23,2025-07-10,manual,500000,9.397996
7134011170927254,0,0,32,M,RS009,Z03.8,93.91,3,1,0,4036434,2024-04-08,2025-07-10,auto,1200000,3.363695
7202313982194516,0,0,38,F,RS010,I25.1,36.15,3,2,4,5772326,2025-03-29,2025-07-10,auto,5000000,1.1544652
6821489080645111,1,1,14,F,RS001,M54.5,93.39,3,4,2,8114455,2025-02-21,2025-07-10,auto,1800000,4.508030555555556
1413384681675581,1,1,90,F,RS001,J18.9,93.94,1,3,0,7837932,2025-05-20,2025-07-10,manual,4200000,1.8661742857142858
0609162315562941,0,1,7,M,RS003,K21.0,45.16,1,1,3,4576186,2024-06-11,2025-07-10,auto,1400000,3.2687042857142856
7039627128182909,1,1,7,M,RS001,Z00.0,93.99,1,3,0,5167861,2025-01-14,2025-07-10,manual,700000,7.382658571428571
5561134190346425,1,1,26,M,RS001,E11,99.10,3,3,2,9239243,2025-05-29,2025-07-10,auto,2500000,3.6956972
6713021505662344,1,1,9,M,RS005,R50.9,99.19,3,2,0,8966372,2025-06-03,2025-07-10,manual,1000000,8.966372
8202104832042024,1,1,4,M,RS003,J00,93.9,1,2,2,462195,2025-03-27,2025-07-10,auto,500000,0.92439
2599124358910743,1,1,54,F,RS006,J18.9,96.04,1,2,1,9375553,2024-06-03,2025-07-10,auto,4200000,2.2322745238095236
0375962382335677,1,1,51,F,RS010,K29.7,45.16,2,4,1,5285247,2025-03-29,2025-07-10,auto,1700000,3.1089688235294117
7104698512848497,1,1,24,M,RS010,E11,99.10,1,1,2,3887375,2024-02-27,2025-07-10,manual,2500000,1.55495
7608312207456934,1,1,48,F,RS010,O80,72.0,1,4,2,8479879,2024-12-12,2025-07-10,auto,3500000,2.4228225714285716
6151670937396524,1,1,77,M,RS004,Z00.0,93.99,1,4,1,7644518,2025-07-02,2025-07-10,auto,700000,10.92074
2304257551681757,1,1,47,M,RS005,J00,93.9,3,2,1,9968941,2024-04-04,2025-07-10,manual,500000,19.937882
6840867016380066,1,0,63,F,RS002,E11,99.10,1,4,0,3989649,2025-05-09,2025-07-10,manual,2500000,1.5958596
3931689555239606,1,0,2,M,RS009,J00,93.9,3,3,0,8129451,2025-02-01,2025-07-11,auto,500000,16.258902
8166715159168790,1,0,29,F,RS006,E66.9,99.28,1,3,4,4138204,2025-02-28,2025-07-11,manual,1000000,4.138204
8825307890787648,1,1,46,F,RS004,I10,99.04,1,3,1,2960281,2024-10-23,2025-07-11,auto,2000000,1.4801405
3828760921840735,1,1,49,M,RS006,E66.9,99.28,3,4,1,3010339,2025-03-17,2025-07-11,manual,1000000,3.010339
1177206678366892,1,1,15,M,RS008,Z00.0,93.99,2,4,0,4249419,2024-11-30,2025-07-11,auto,700000,6.0705985714285715
9813365066526230,1,1,50,F,RS004,K21.0,45.16,2,4,0,4225353,2025-01-09,2025-07-11,auto,1400000,3.0181092857142855
4586715196777985,0,1,26,M,RS001,E11,99.10,3,2,1,2510407,2025-06-30,2025-07-11,manual,2500000,1.0041628
4948997898514829,1,1,16,F,RS006,E66.9,99.28,4,1,2,1608052,2024-08-19,2025-07-11,auto,1000000,1.608052
5281676812688291,1,1,41,F,RS003,N39.0,57.94,1,4,5,4627890,2025-06-16,2025-07-11,auto,2200000,2.1035863636363636
6534406524227827,0,1,20,M,RS006,J18.9,93.94,3,3,0,4490864,2025-06-07,2025-07-11,manual,4200000,1.0692533333333334
5242892784396581,1,0,79,F,RS002,M54.5,93.39,3,3,0,4302649,2025-01-14,2025-07-11,manual,1800000,2.3903605555555556
8192619147946310,1,1,63,F,RS001,K21.0,45.16,1,3,3,4191192,2025-06-17,2025-07-11,auto,1400000,2.9937085714285714
2599124358910743,1,1,54,F,RS006,J18.9,93.94,3,1,2,6005998,2024-10-02,2025-07-11,auto,4200000,1.4299995238095238
9370233076094656,1,1,12,M,RS003,Z34.0,73.0,1,4,2,7807610,2024-01-10,2025-07-11,auto,800000,9.7595125
5875096461777870,1,1,38,F,RS007,I10,99.04,3,3,3,4810802,2025-06-26,2025-07-12,auto,2000000,2.405401
3888514952668670,1,0,80,F,RS006,K29.7,45.16,2,2,1,1578322,2025-05-27,2025-07-12,auto,1700000,0.9284247058823529
2049891277266700,0,1,7,M,RS001,J45.9,93.96,3,1,0,6863255,2025-05-13,2025-07-12,manual,2300000,2.9840239130434782
2316414926065218,1,0,14,M,RS009,J18.9,93.94,2,4,2,831062,2024-05-01,2025-07-12,manual,4200000,0.19787190476190475
6857860143558473,1,0,8,F,RS008,K29.7,45.16,3,3,3,7798975,2025-06-13,2025-07-12,manual,1700000,4.587632352941177
7038578589303999,0,1,76,F,RS005,M54.5,93.39,3,4,2,1334157,2025-04-19,2025-07-12,auto,1800000,0.7411983333333333
8092679456933417,1,1,57,M,RS004,Z03.8,93.91,1,1,1,7641785,2025-06-26,2025-07-12,auto,1200000,6.368154166666667
4657195907441934,0,1,90,F,RS008,N39.0,57.94,1,2,0,6409965,2024-03-01,2025-07-12,auto,2200000,2.9136204545454545
0270780469986356,0,1,31,M,RS005,J18.9,96.04,3,1,0,6864393,2025-07-07,2025-07-12,manual,4200000,1.6343792857142858
9574164019195810,0,1,89,F,RS004,K29.7,45.16,3,4,1,4544047,2025-04-29,2025-07-12,auto,1700000,2.672968823529412
7445404487177647,1,1,18,M,RS009,J00,93.9,3,2,0,714323,2024-04-05,2025-07-12,auto,500000,1.428646
3250605319470314,1,1,19,M,RS001,K29.7,45.16,2,1,1,5813495,2025-01-21,2025-07-12,manual,1700000,3.4197029411764706
2993478058555634,1,1,39,F,RS010,N39.0,57.98,3,1,1,2636871,2024-09-05,2025-07-12,manual,2200000,1.1985777272727274
5960001558299677,0,1,48,M,RS007,I25.1,36.15,3,3,3,1324889,2025-06-04,2025-07-12,manual,5000000,0.2649778
8391890040333894,1,0,62,M,RS004,O80,72.0,2,4,1,4474812,2025-07-08,2025-07-14,manual,3500000,1.2785177142857143
7783057971395830,0,1,35,M,RS002,R50.9,99.19,3,2,0,9309429,2025-05-24,2025-07-14,manual,1000000,9.309429
8705947386362240,0,1,35,F,RS008,M54.5,93.39,3,4,0,3331737,2025-06-24,2025-07-14,manual,1800000,1.850965
5562659195568358,1,1,43,M,RS008,J18.9,96.04,2,2,0,8258832,2025-01-13,2025-07-14,manual,4200000,1.9663885714285714
1493419468448991,1,1,5,F,RS003,J18.9,93.94,2,4,0,9589633,2025-04-23,2025-07-14,auto,4200000,2.2832459523809523
4150380157685581,1,1,71,M,RS002,K21.0,45.16,1,1,2,1597178,2024-09-06,2025-07-14,manual,1400000,1.1408414285714286
9526040651749891,0,1,39,F,RS009,I10,99.04,3,3,3,5985890,2024-03-07,2025-07-14,manual,2000000,2.992945
9819520819893304,1,0,72,M,RS001,J18.9,93.94,3,3,1,8136484,2025-06-27,2025-07-14,auto,4200000,1.9372580952380953
3726747116370957,1,1,17,M,RS006,K21.0,45.16,2,1,2,6941730,2025-06-21,2025-07-14,auto,1400000,4.958378571428572
7579017205455543,1,0,17,F,RS007,K29.7,45.16,2,2,4,8136358,2025-06-18,2025-07-14,auto,1700000,4.786092941176471
7090454115709204,0,1,7,M,RS003,K29.7,45.16,2,1,0,518556,2024-06-25,2025-07-14,auto,1700000,0.30503294117647056
5567647471165465,0,1,43,M,RS004,I25.1,99.24,3,1,3,3190679,2024-09-28,2025-07-14,manual,5000000,0.6381358
1391506379480615,0,0,7,M,RS005,I25.1,36.15,3,4,2,8284276,2024-11-11,2025-07-14,auto,5000000,1.6568552
2858522158951699,0,1,12,M,RS008,Z00.0,93.99,3,3,0,2822509,2024-03-22,2025-07-14,manual,700000,4.0321557142857145
8310456410787226,1,1,79,M,RS007,R10.4,87.09,1,4,0,7807476,2025-03-05,2025-07-14,auto,1200000,6.50623
1966130377363425,1,1,56,F,RS002,J45.9,93.96,3,2,0,8979782,2025-01-30,2025-07-14,manual,2300000,3.9042530434782607
